NYT19981018.0084::23 NYT19981018.0084::24 1.0
NYT19981007.0302::123 NYT19981007.0302::143 1.0
NYT19981007.0302::128 NYT19981007.0302::143 1.0
NYT19981007.0302::130 NYT19981007.0302::143 1.0
NYT19981007.0302::133 NYT19981007.0302::143 1.0
NYT19981007.0302::135 NYT19981007.0302::143 1.0
NYT19981007.0302::138 NYT19981007.0302::143 1.0
NYT19981007.0302::140 NYT19981007.0302::143 1.0
NYT19981007.0302::141 NYT19981007.0302::143 1.0
NYT19981007.0302::144 NYT19981007.0302::145 1.0
NYT19981007.0302::11 NYT19981007.0302::145 1.0
NYT19981007.0302::34 NYT19981007.0302::145 1.0
NYT19981007.0302::56 NYT19981007.0302::145 1.0
NYT19981007.0302::146 NYT19981007.0302::147 1.0
NYT19981007.0302::48 NYT19981007.0302::149 1.0
NYT19981007.0302::50 NYT19981007.0302::149 1.0
NYT19981007.0302::112 NYT19981007.0302::149 1.0
NYT19981007.0302::117 NYT19981007.0302::149 1.0
NYT19981007.0302::140 NYT19981007.0302::149 1.0
NYT19981007.0302::11 NYT19981007.0302::158 1.0
NYT19981007.0302::66 NYT19981007.0302::158 1.0
NYT19981007.0302::56 NYT19981007.0302::160 1.0
NYT19981007.0302::83 NYT19981007.0302::160 1.0
NYT19981007.0302::162 NYT19981007.0302::163 1.0
NYT19981007.0302::12 NYT19981007.0302::164 1.0
NYT19981007.0302::163 NYT19981007.0302::164 1.0
NYT19981007.0302::163 NYT19981007.0302::164 1.0
NYT19981007.0302::163 NYT19981007.0302::164 1.0
NYT19981007.0302::1 NYT19981007.0302::166 1.0
NYT19981007.0302::25 NYT19981007.0302::166 1.0
NYT19981007.0302::43 NYT19981007.0302::166 1.0
NYT19981007.0302::45 NYT19981007.0302::166 1.0
NYT19981007.0302::63 NYT19981007.0302::166 1.0
NYT19981007.0302::64 NYT19981007.0302::166 1.0
NYT19981007.0302::68 NYT19981007.0302::166 1.0
NYT19981007.0302::69 NYT19981007.0302::166 1.0
NYT19981007.0302::86 NYT19981007.0302::166 1.0
NYT19981007.0302::98 NYT19981007.0302::166 1.0
NYT19981007.0302::101 NYT19981007.0302::166 1.0
NYT19981007.0302::126 NYT19981007.0302::166 1.0
NYT19981007.0302::128 NYT19981007.0302::166 1.0
NYT19981007.0302::158 NYT19981007.0302::166 1.0
NYT19981007.0302::165 NYT19981007.0302::166 1.0
NYT19981007.0302::166 NYT19981007.0302::167 1.0
NYT19981007.0302::15 NYT19981007.0302::176 1.0
NYT19981007.0302::18 NYT19981007.0302::176 1.0
NYT19981007.0302::27 NYT19981007.0302::176 1.0
NYT19981007.0302::30 NYT19981007.0302::176 1.0
NYT19981007.0302::38 NYT19981007.0302::176 1.0
NYT19981007.0302::42 NYT19981007.0302::176 1.0
NYT19981007.0302::43 NYT19981007.0302::176 1.0
NYT19981007.0302::44 NYT19981007.0302::176 1.0
NYT19981007.0302::48 NYT19981007.0302::176 1.0
NYT19981007.0302::97 NYT19981007.0302::176 1.0
NYT19981007.0302::101 NYT19981007.0302::176 1.0
NYT19981007.0302::113 NYT19981007.0302::176 1.0
NYT19981007.0302::120 NYT19981007.0302::176 1.0
NYT19981007.0302::121 NYT19981007.0302::176 1.0
NYT19981007.0302::125 NYT19981007.0302::176 1.0
NYT19981007.0302::128 NYT19981007.0302::176 1.0
NYT19981007.0302::172 NYT19981007.0302::176 1.0
NYT19981007.0302::175 NYT19981007.0302::176 1.0
NYT19981007.0302::1 NYT19981007.0302::177 1.0
NYT19981007.0302::67 NYT19981007.0302::177 1.0
NYT19981007.0302::112 NYT19981007.0302::177 1.0
NYT19981007.0302::140 NYT19981007.0302::177 1.0
NYT19981007.0302::153 NYT19981007.0302::177 1.0
NYT19981007.0302::172 NYT19981007.0302::177 1.0
NYT19981007.0302::173 NYT19981007.0302::177 1.0
NYT19981007.0302::175 NYT19981007.0302::177 1.0
NYT19981007.0302::176 NYT19981007.0302::177 1.0
NYT19981007.0302::1 NYT19981007.0302::180 1.0
NYT19981007.0302::25 NYT19981007.0302::180 1.0
NYT19981007.0302::43 NYT19981007.0302::180 1.0
NYT19981007.0302::45 NYT19981007.0302::180 1.0
NYT19981007.0302::63 NYT19981007.0302::180 1.0
NYT19981007.0302::64 NYT19981007.0302::180 1.0
NYT19981007.0302::68 NYT19981007.0302::180 1.0
NYT19981007.0302::69 NYT19981007.0302::180 1.0
NYT19981007.0302::86 NYT19981007.0302::180 1.0
NYT19981007.0302::98 NYT19981007.0302::180 1.0
NYT19981007.0302::101 NYT19981007.0302::180 1.0
NYT19981007.0302::126 NYT19981007.0302::180 1.0
NYT19981007.0302::128 NYT19981007.0302::180 1.0
NYT19981007.0302::158 NYT19981007.0302::180 1.0
NYT19981007.0302::165 NYT19981007.0302::180 1.0
NYT19981007.0302::56 NYT19981007.0302::188 1.0
NYT19981007.0302::83 NYT19981007.0302::188 1.0
NYT19981007.0302::187 NYT19981007.0302::188 1.0
NYT19981007.0302::43 NYT19981007.0302::189 1.0
NYT19981007.0302::56 NYT19981007.0302::189 1.0
NYT19981007.0302::83 NYT19981007.0302::189 1.0
NYT19981007.0302::190 NYT19981007.0302::191 1.0
NYT19981007.0302::1 NYT19981007.0302::193 1.0
NYT19981007.0302::25 NYT19981007.0302::193 1.0
NYT19981007.0302::43 NYT19981007.0302::193 1.0
NYT19981007.0302::45 NYT19981007.0302::193 1.0
NYT19981007.0302::63 NYT19981007.0302::193 1.0
NYT19981007.0302::64 NYT19981007.0302::193 1.0
NYT19981007.0302::68 NYT19981007.0302::193 1.0
NYT19981007.0302::69 NYT19981007.0302::193 1.0
NYT19981007.0302::86 NYT19981007.0302::193 1.0
NYT19981007.0302::98 NYT19981007.0302::193 1.0
NYT19981007.0302::101 NYT19981007.0302::193 1.0
NYT19981007.0302::126 NYT19981007.0302::193 1.0
NYT19981007.0302::128 NYT19981007.0302::193 1.0
NYT19981007.0302::158 NYT19981007.0302::193 1.0
NYT19981007.0302::165 NYT19981007.0302::193 1.0
NYT19981007.0302::194 NYT19981007.0302::195 1.0
NYT19981007.0302::195 NYT19981007.0302::196 1.0
NYT19981007.0302::9 NYT19981007.0302::197 1.0
NYT19981007.0302::196 NYT19981007.0302::197 1.0
NYT19981007.0302::89 NYT19981007.0302::199 1.0
NYT19981007.0302::127 NYT19981007.0302::199 1.0
NYT19981007.0302::130 NYT19981007.0302::199 1.0
NYT19981007.0302::150 NYT19981007.0302::199 1.0
NYT19981007.0302::199 NYT19981007.0302::200 1.0
NYT19981007.0302::202 NYT19981007.0302::203 1.0
NYT19981007.0302::17 NYT19981007.0302::205 1.0
NYT19981007.0302::43 NYT19981007.0302::205 1.0
NYT19981007.0302::53 NYT19981007.0302::205 1.0
NYT19981007.0302::83 NYT19981007.0302::205 1.0
NYT19981007.0302::96 NYT19981007.0302::205 1.0
NYT19981007.0302::125 NYT19981007.0302::205 1.0
NYT19981007.0302::126 NYT19981007.0302::205 1.0
NYT19981007.0302::141 NYT19981007.0302::205 1.0
NYT19981007.0302::171 NYT19981007.0302::205 1.0
NYT19981007.0302::173 NYT19981007.0302::205 1.0
NYT19981007.0302::174 NYT19981007.0302::205 1.0
NYT19981007.0302::201 NYT19981007.0302::205 1.0
NYT19981007.0302::95 NYT19981007.0302::207 1.0
NYT19981007.0302::205 NYT19981007.0302::207 1.0
NYT19981007.0302::206 NYT19981007.0302::207 1.0
NYT19981007.0302::195 NYT19981007.0302::210 1.0
NYT19981007.0302::33 NYT19981007.0302::211 1.0
NYT19981007.0302::34 NYT19981007.0302::211 1.0
NYT19981007.0302::36 NYT19981007.0302::211 1.0
NYT19981007.0302::38 NYT19981007.0302::211 1.0
NYT19981007.0302::42 NYT19981007.0302::211 1.0
NYT19981007.0302::45 NYT19981007.0302::211 1.0
NYT19981007.0302::50 NYT19981007.0302::211 1.0
NYT19981007.0302::55 NYT19981007.0302::211 1.0
NYT19981007.0302::79 NYT19981007.0302::211 1.0
NYT19981007.0302::90 NYT19981007.0302::211 1.0
NYT19981007.0302::94 NYT19981007.0302::211 1.0
NYT19981007.0302::169 NYT19981007.0302::211 1.0
NYT19981007.0302::211 NYT19981007.0302::213 1.0
NYT19981007.0302::89 NYT19981007.0302::213 1.0
NYT19981007.0302::127 NYT19981007.0302::213 1.0
NYT19981007.0302::130 NYT19981007.0302::213 1.0
NYT19981007.0302::150 NYT19981007.0302::213 1.0
NYT19981007.0302::11 NYT19981007.0302::214 1.0
NYT19981007.0302::15 NYT19981007.0302::214 1.0
NYT19981007.0302::18 NYT19981007.0302::214 1.0
NYT19981007.0302::20 NYT19981007.0302::214 1.0
NYT19981007.0302::21 NYT19981007.0302::214 1.0
NYT19981007.0302::22 NYT19981007.0302::214 1.0
NYT19981007.0302::24 NYT19981007.0302::214 1.0
NYT19981007.0302::25 NYT19981007.0302::214 1.0
NYT19981007.0302::28 NYT19981007.0302::214 1.0
NYT19981007.0302::29 NYT19981007.0302::214 1.0
NYT19981007.0302::33 NYT19981007.0302::214 1.0
NYT19981007.0302::34 NYT19981007.0302::214 1.0
NYT19981007.0302::35 NYT19981007.0302::214 1.0
NYT19981007.0302::36 NYT19981007.0302::214 1.0
NYT19981007.0302::38 NYT19981007.0302::214 1.0
NYT19981007.0302::39 NYT19981007.0302::214 1.0
NYT19981007.0302::40 NYT19981007.0302::214 1.0
NYT19981007.0302::41 NYT19981007.0302::214 1.0
NYT19981007.0302::43 NYT19981007.0302::214 1.0
NYT19981007.0302::44 NYT19981007.0302::214 1.0
NYT19981007.0302::45 NYT19981007.0302::214 1.0
NYT19981007.0302::54 NYT19981007.0302::214 1.0
NYT19981007.0302::55 NYT19981007.0302::214 1.0
NYT19981007.0302::56 NYT19981007.0302::214 1.0
NYT19981007.0302::60 NYT19981007.0302::214 1.0
NYT19981007.0302::64 NYT19981007.0302::214 1.0
NYT19981007.0302::83 NYT19981007.0302::214 1.0
NYT19981007.0302::84 NYT19981007.0302::214 1.0
NYT19981007.0302::85 NYT19981007.0302::214 1.0
NYT19981007.0302::86 NYT19981007.0302::214 1.0
NYT19981007.0302::87 NYT19981007.0302::214 1.0
NYT19981007.0302::92 NYT19981007.0302::214 1.0
NYT19981007.0302::95 NYT19981007.0302::214 1.0
NYT19981007.0302::96 NYT19981007.0302::214 1.0
NYT19981007.0302::103 NYT19981007.0302::214 1.0
NYT19981007.0302::106 NYT19981007.0302::214 1.0
NYT19981007.0302::121 NYT19981007.0302::214 1.0
NYT19981007.0302::123 NYT19981007.0302::214 1.0
NYT19981007.0302::128 NYT19981007.0302::214 1.0
NYT19981007.0302::130 NYT19981007.0302::214 1.0
NYT19981007.0302::133 NYT19981007.0302::214 1.0
NYT19981007.0302::135 NYT19981007.0302::214 1.0
NYT19981007.0302::138 NYT19981007.0302::214 1.0
NYT19981007.0302::140 NYT19981007.0302::214 1.0
NYT19981007.0302::141 NYT19981007.0302::214 1.0
NYT19981007.0302::143 NYT19981007.0302::214 1.0
NYT19981007.0302::144 NYT19981007.0302::214 1.0
NYT19981007.0302::145 NYT19981007.0302::214 1.0
NYT19981007.0302::146 NYT19981007.0302::214 1.0
NYT19981007.0302::147 NYT19981007.0302::214 1.0
NYT19981007.0302::149 NYT19981007.0302::214 1.0
NYT19981007.0302::154 NYT19981007.0302::214 1.0
NYT19981007.0302::157 NYT19981007.0302::214 1.0
NYT19981007.0302::169 NYT19981007.0302::214 1.0
NYT19981007.0302::175 NYT19981007.0302::214 1.0
NYT19981007.0302::177 NYT19981007.0302::214 1.0
NYT19981007.0302::180 NYT19981007.0302::214 1.0
NYT19981007.0302::184 NYT19981007.0302::214 1.0
NYT19981007.0302::187 NYT19981007.0302::214 1.0
NYT19981007.0302::188 NYT19981007.0302::214 1.0
NYT19981007.0302::191 NYT19981007.0302::214 1.0
NYT19981007.0302::196 NYT19981007.0302::214 1.0
NYT19981007.0302::198 NYT19981007.0302::214 1.0
NYT19981007.0302::203 NYT19981007.0302::214 1.0
NYT19981007.0302::210 NYT19981007.0302::214 1.0
NYT19981007.0302::211 NYT19981007.0302::214 1.0
NYT19981007.0302::213 NYT19981007.0302::214 1.0
NYT19981018.0084::0 NYT19981018.0084::1 1.0
NYT19981018.0084::0 NYT19981018.0084::1 1.0
NYT19981018.0084::0 NYT19981018.0084::1 1.0
NYT19981018.0084::0 NYT19981018.0084::2 1.0
NYT19981018.0084::2 NYT19981018.0084::3 1.0
NYT19981018.0084::2 NYT19981018.0084::4 1.0
NYT19981018.0084::0 NYT19981018.0084::7 1.0
NYT19981018.0084::5 NYT19981018.0084::7 1.0
NYT19981018.0084::7 NYT19981018.0084::8 1.0
NYT19981018.0084::2 NYT19981018.0084::9 1.0
NYT19981018.0084::2 NYT19981018.0084::11 1.0
NYT19981018.0084::0 NYT19981018.0084::13 1.0
NYT19981018.0084::3 NYT19981018.0084::13 1.0
NYT19981018.0084::12 NYT19981018.0084::13 1.0
NYT19981018.0084::14 NYT19981018.0084::15 1.0
NYT19981018.0084::15 NYT19981018.0084::16 1.0
NYT19981018.0084::18 NYT19981018.0084::19 1.0
NYT19981018.0084::19 NYT19981018.0084::20 1.0
NYT19981009.0282::0 NYT19981009.0282::1 1.0
NYT19981009.0282::0 NYT19981009.0282::2 1.0
NYT19981009.0282::1 NYT19981009.0282::2 1.0
NYT19981009.0282::0 NYT19981009.0282::3 1.0
NYT19981009.0282::2 NYT19981009.0282::3 1.0
NYT19981009.0282::1 NYT19981009.0282::4 1.0
NYT19981009.0282::2 NYT19981009.0282::4 1.0
NYT19981009.0282::0 NYT19981009.0282::4 1.0
NYT19981009.0282::5 NYT19981009.0282::6 1.0
NYT19981009.0282::4 NYT19981009.0282::7 1.0
NYT19981009.0282::0 NYT19981009.0282::7 1.0
NYT19981009.0282::1 NYT19981009.0282::8 1.0
NYT19981009.0282::2 NYT19981009.0282::8 1.0
NYT19981009.0282::2 NYT19981009.0282::9 1.0
NYT19981009.0282::3 NYT19981009.0282::9 1.0
NYT19981009.0282::4 NYT19981009.0282::9 1.0
NYT19981009.0282::7 NYT19981009.0282::9 1.0
NYT19981009.0282::8 NYT19981009.0282::9 1.0
NYT19981009.0282::9 NYT19981009.0282::10 1.0
NYT19981009.0282::0 NYT19981009.0282::11 1.0
NYT19981009.0282::2 NYT19981009.0282::11 1.0
NYT19981009.0282::12 NYT19981009.0282::13 1.0
NYT19981009.0282::0 NYT19981009.0282::14 1.0
NYT19981009.0282::0 NYT19981009.0282::15 1.0
NYT19981009.0282::2 NYT19981009.0282::15 1.0
NYT19981018.0093::0 NYT19981018.0093::1 1.0
NYT19981018.0093::0 NYT19981018.0093::1 1.0
NYT19981018.0093::0 NYT19981018.0093::1 1.0
NYT19981018.0093::1 NYT19981018.0093::2 1.0
NYT19981018.0093::1 NYT19981018.0093::2 1.0
NYT19981018.0093::4 NYT19981018.0093::5 1.0
NYT19981018.0093::6 NYT19981018.0093::7 1.0
NYT19981024.0043::3 NYT19981024.0043::4 1.0
NYT19981024.0043::3 NYT19981024.0043::4 1.0
NYT19981024.0043::3 NYT19981024.0043::4 1.0
NYT19981024.0043::4 NYT19981024.0043::5 1.0
NYT19981024.0043::0 NYT19981024.0043::6 1.0
NYT19981024.0043::5 NYT19981024.0043::6 1.0
NYT19981024.0043::7 NYT19981024.0043::8 1.0
NYT19981024.0043::7 NYT19981024.0043::8 1.0
NYT19981024.0043::8 NYT19981024.0043::9 1.0
NYT19981024.0043::10 NYT19981024.0043::11 1.0
NYT19981024.0043::11 NYT19981024.0043::12 1.0
NYT19981024.0043::11 NYT19981024.0043::12 1.0
NYT19981024.0043::12 NYT19981024.0043::13 1.0
NYT19981024.0043::4 NYT19981024.0043::13 1.0
NYT19981024.0043::13 NYT19981024.0043::14 1.0
NYT19981024.0043::16 NYT19981024.0043::17 1.0
NYT19981024.0043::17 NYT19981024.0043::18 1.0
NYT19981024.0043::17 NYT19981024.0043::18 1.0
NYT19981024.0043::13 NYT19981024.0043::19 1.0
NYT19981024.0043::18 NYT19981024.0043::19 1.0
NYT19981024.0043::20 NYT19981024.0043::21 1.0
NYT19981024.0043::23 NYT19981024.0043::24 1.0
NYT19981024.0043::0 NYT19981024.0043::24 1.0
NYT19981024.0043::9 NYT19981024.0043::24 1.0
NYT19981024.0043::12 NYT19981024.0043::24 1.0
NYT19981024.0043::13 NYT19981024.0043::24 1.0
NYT19981024.0043::15 NYT19981024.0043::24 1.0
NYT19981024.0043::18 NYT19981024.0043::24 1.0
NYT19981024.0043::24 NYT19981024.0043::25 1.0
NYT19981024.0043::23 NYT19981024.0043::26 1.0
NYT19981024.0043::26 NYT19981024.0043::27 1.0
NYT19981024.0043::30 NYT19981024.0043::31 1.0
NYT19981024.0043::32 NYT19981024.0043::33 1.0
NYT19981024.0043::32 NYT19981024.0043::33 1.0
NYT19981024.0043::34 NYT19981024.0043::35 1.0
NYT19981024.0043::35 NYT19981024.0043::36 1.0
NYT19981024.0043::0 NYT19981024.0043::37 1.0
NYT19981024.0043::9 NYT19981024.0043::37 1.0
NYT19981024.0043::12 NYT19981024.0043::37 1.0
NYT19981024.0043::13 NYT19981024.0043::37 1.0
NYT19981024.0043::15 NYT19981024.0043::37 1.0
NYT19981024.0043::18 NYT19981024.0043::37 1.0
NYT19981024.0043::26 NYT19981024.0043::37 1.0
NYT19981024.0043::31 NYT19981024.0043::37 1.0
NYT19981024.0043::32 NYT19981024.0043::37 1.0
NYT19981018.0091::0 NYT19981018.0091::1 1.0
NYT19981018.0091::0 NYT19981018.0091::1 1.0
NYT19981018.0091::0 NYT19981018.0091::1 1.0
NYT19981018.0091::0 NYT19981018.0091::2 1.0
NYT19981018.0091::1 NYT19981018.0091::3 1.0
NYT19981018.0091::2 NYT19981018.0091::3 1.0
NYT19981018.0091::3 NYT19981018.0091::4 1.0
NYT19981018.0091::0 NYT19981018.0091::4 1.0
NYT19981018.0091::0 NYT19981018.0091::5 1.0
NYT19981018.0091::0 NYT19981018.0091::6 1.0
NYT19981018.0091::5 NYT19981018.0091::6 1.0
NYT19981018.0091::1 NYT19981018.0091::7 1.0
NYT19981018.0091::4 NYT19981018.0091::7 1.0
NYT19981018.0091::5 NYT19981018.0091::7 1.0
NYT19981018.0091::7 NYT19981018.0091::8 1.0
NYT19981018.0091::0 NYT19981018.0091::9 1.0
NYT19981018.0091::9 NYT19981018.0091::10 1.0
NYT19981018.0091::0 NYT19981018.0091::12 1.0
NYT19981018.0091::0 NYT19981018.0091::13 1.0
NYT19981018.0091::0 NYT19981018.0091::14 1.0
NYT19981018.0091::1 NYT19981018.0091::14 1.0
NYT19981018.0091::4 NYT19981018.0091::14 1.0
NYT19981018.0091::5 NYT19981018.0091::14 1.0
NYT19981018.0091::9 NYT19981018.0091::14 1.0
NYT19981018.0091::12 NYT19981018.0091::14 1.0
NYT19981018.0091::11 NYT19981018.0091::14 1.0
NYT19981018.0091::12 NYT19981018.0091::15 1.0
NYT19981018.0091::14 NYT19981018.0091::15 1.0
NYT19981018.0091::14 NYT19981018.0091::15 1.0
NYT19981018.0091::0 NYT19981018.0091::17 1.0
NYT19981018.0091::16 NYT19981018.0091::17 1.0
NYT19981018.0091::16 NYT19981018.0091::17 1.0
NYT19981018.0091::16 NYT19981018.0091::17 1.0
NYT19981018.0091::0 NYT19981018.0091::18 1.0
NYT19981018.0091::18 NYT19981018.0091::21 1.0
NYT19981018.0091::19 NYT19981018.0091::21 1.0
NYT19981018.0091::20 NYT19981018.0091::21 1.0
NYT19981018.0091::1 NYT19981018.0091::21 1.0
NYT19981018.0091::3 NYT19981018.0091::21 1.0
NYT19981018.0091::5 NYT19981018.0091::21 1.0
NYT19981018.0091::13 NYT19981018.0091::21 1.0
NYT19981018.0091::20 NYT19981018.0091::21 1.0
NYT19981018.0091::20 NYT19981018.0091::21 1.0
NYT19981018.0091::20 NYT19981018.0091::21 1.0
NYT19981018.0091::20 NYT19981018.0091::21 1.0
NYT19981018.0091::0 NYT19981018.0091::21 1.0
NYT19981018.0091::18 NYT19981018.0091::22 1.0
NYT19981018.0091::19 NYT19981018.0091::22 1.0
NYT19981018.0091::20 NYT19981018.0091::22 1.0
NYT19981018.0091::0 NYT19981018.0091::22 1.0
NYT19981018.0091::22 NYT19981018.0091::23 1.0
NYT19981018.0091::23 NYT19981018.0091::24 1.0
NYT19981018.0091::1 NYT19981018.0091::25 1.0
NYT19981018.0091::4 NYT19981018.0091::25 1.0
NYT19981018.0091::5 NYT19981018.0091::25 1.0
NYT19981018.0091::9 NYT19981018.0091::25 1.0
NYT19981018.0091::12 NYT19981018.0091::25 1.0
NYT19981018.0091::19 NYT19981018.0091::25 1.0
NYT19981018.0091::21 NYT19981018.0091::25 1.0
NYT19981018.0091::22 NYT19981018.0091::25 1.0
NYT19981018.0091::24 NYT19981018.0091::25 1.0
NYT19981018.0091::5 NYT19981018.0091::26 1.0
NYT19981018.0091::18 NYT19981018.0091::26 1.0
NYT19981018.0091::20 NYT19981018.0091::26 1.0
NYT19981018.0091::25 NYT19981018.0091::26 1.0
NYT19981018.0091::26 NYT19981018.0091::27 1.0
NYT19981018.0091::7 NYT19981018.0091::28 1.0
NYT19981018.0091::10 NYT19981018.0091::28 1.0
NYT19981018.0091::11 NYT19981018.0091::29 1.0
NYT19981018.0091::1 NYT19981018.0091::31 1.0
NYT19981018.0091::3 NYT19981018.0091::31 1.0
NYT19981018.0091::5 NYT19981018.0091::31 1.0
NYT19981018.0091::13 NYT19981018.0091::31 1.0
NYT19981018.0091::20 NYT19981018.0091::31 1.0
NYT19981018.0091::21 NYT19981018.0091::31 1.0
NYT19981018.0091::1 NYT19981018.0091::31 1.0
NYT19981018.0091::4 NYT19981018.0091::31 1.0
NYT19981018.0091::5 NYT19981018.0091::31 1.0
NYT19981018.0091::9 NYT19981018.0091::31 1.0
NYT19981018.0091::12 NYT19981018.0091::31 1.0
NYT19981018.0091::19 NYT19981018.0091::31 1.0
NYT19981018.0091::21 NYT19981018.0091::31 1.0
NYT19981018.0091::22 NYT19981018.0091::31 1.0
NYT19981018.0091::0 NYT19981018.0091::33 1.0
NYT19981018.0091::10 NYT19981018.0091::33 1.0
NYT19981018.0091::11 NYT19981018.0091::33 1.0
NYT19981018.0091::18 NYT19981018.0091::33 1.0
NYT19981018.0091::28 NYT19981018.0091::33 1.0
NYT19981018.0091::32 NYT19981018.0091::33 1.0
NYT19981018.0091::0 NYT19981018.0091::34 1.0
NYT19981018.0091::29 NYT19981018.0091::34 1.0
NYT19981018.0091::30 NYT19981018.0091::34 1.0
NYT19981018.0091::30 NYT19981018.0091::36 1.0
NYT19981018.0091::35 NYT19981018.0091::36 1.0
NYT19981018.0091::1 NYT19981018.0091::38 1.0
NYT19981018.0091::4 NYT19981018.0091::38 1.0
NYT19981018.0091::5 NYT19981018.0091::38 1.0
NYT19981018.0091::9 NYT19981018.0091::38 1.0
NYT19981018.0091::12 NYT19981018.0091::38 1.0
NYT19981018.0091::19 NYT19981018.0091::38 1.0
NYT19981018.0091::21 NYT19981018.0091::38 1.0
NYT19981018.0091::22 NYT19981018.0091::38 1.0
NYT19981018.0091::32 NYT19981018.0091::38 1.0
NYT19981018.0091::1 NYT19981018.0091::39 1.0
NYT19981018.0091::4 NYT19981018.0091::39 1.0
NYT19981018.0091::5 NYT19981018.0091::39 1.0
NYT19981018.0091::9 NYT19981018.0091::39 1.0
NYT19981018.0091::12 NYT19981018.0091::39 1.0
NYT19981018.0091::19 NYT19981018.0091::39 1.0
NYT19981018.0091::21 NYT19981018.0091::39 1.0
NYT19981018.0091::22 NYT19981018.0091::39 1.0
NYT19981018.0091::32 NYT19981018.0091::39 1.0
NYT19981018.0091::31 NYT19981018.0091::39 1.0
NYT19981018.0091::33 NYT19981018.0091::39 1.0
NYT19981018.0091::38 NYT19981018.0091::39 1.0
NYT19981018.0091::1 NYT19981018.0091::40 1.0
NYT19981018.0091::2 NYT19981018.0091::40 1.0
NYT19981018.0091::5 NYT19981018.0091::40 1.0
NYT19981018.0091::10 NYT19981018.0091::40 1.0
NYT19981018.0091::14 NYT19981018.0091::40 1.0
NYT19981018.0091::16 NYT19981018.0091::40 1.0
NYT19981018.0091::18 NYT19981018.0091::40 1.0
NYT19981018.0091::19 NYT19981018.0091::40 1.0
NYT19981018.0091::20 NYT19981018.0091::40 1.0
NYT19981018.0091::21 NYT19981018.0091::40 1.0
NYT19981018.0091::25 NYT19981018.0091::40 1.0
NYT19981018.0091::30 NYT19981018.0091::40 1.0
NYT19981018.0091::31 NYT19981018.0091::40 1.0
NYT19981018.0091::38 NYT19981018.0091::40 1.0
NYT19981018.0091::31 NYT19981018.0091::40 1.0
NYT19981018.0091::33 NYT19981018.0091::40 1.0
NYT19981018.0091::38 NYT19981018.0091::40 1.0
NYT19981018.0091::1 NYT19981018.0091::40 1.0
NYT19981018.0091::4 NYT19981018.0091::40 1.0
NYT19981018.0091::5 NYT19981018.0091::40 1.0
NYT19981018.0091::9 NYT19981018.0091::40 1.0
NYT19981018.0091::12 NYT19981018.0091::40 1.0
NYT19981018.0091::19 NYT19981018.0091::40 1.0
NYT19981018.0091::21 NYT19981018.0091::40 1.0
NYT19981018.0091::22 NYT19981018.0091::40 1.0
NYT19981018.0091::32 NYT19981018.0091::40 1.0
NYT19981018.0091::0 NYT19981018.0091::41 1.0
NYT19981018.0091::29 NYT19981018.0091::41 1.0
NYT19981018.0091::30 NYT19981018.0091::41 1.0
NYT19981018.0091::0 NYT19981018.0091::42 1.0
NYT19981018.0091::29 NYT19981018.0091::42 1.0
NYT19981018.0091::30 NYT19981018.0091::42 1.0
NYT19981018.0091::41 NYT19981018.0091::42 1.0
NYT19981018.0091::8 NYT19981018.0091::42 1.0
NYT19981018.0091::0 NYT19981018.0091::43 1.0
NYT19981018.0091::29 NYT19981018.0091::43 1.0
NYT19981018.0091::30 NYT19981018.0091::43 1.0
NYT19981018.0091::42 NYT19981018.0091::43 1.0
NYT19981018.0091::43 NYT19981018.0091::44 1.0
NYT19981018.0091::1 NYT19981018.0091::44 1.0
NYT19981018.0091::17 NYT19981018.0091::44 1.0
NYT19981018.0091::37 NYT19981018.0091::44 1.0
NYT19981018.0091::41 NYT19981018.0091::44 1.0
NYT19981018.0091::45 NYT19981018.0091::46 1.0
NYT19981018.0091::1 NYT19981018.0091::47 1.0
NYT19981018.0091::4 NYT19981018.0091::47 1.0
NYT19981018.0091::5 NYT19981018.0091::47 1.0
NYT19981018.0091::9 NYT19981018.0091::47 1.0
NYT19981018.0091::12 NYT19981018.0091::47 1.0
NYT19981018.0091::19 NYT19981018.0091::47 1.0
NYT19981018.0091::21 NYT19981018.0091::47 1.0
NYT19981018.0091::22 NYT19981018.0091::47 1.0
NYT19981018.0091::32 NYT19981018.0091::47 1.0
NYT19981018.0091::40 NYT19981018.0091::47 1.0
NYT19981018.0091::0 NYT19981018.0091::48 1.0
NYT19981018.0091::29 NYT19981018.0091::48 1.0
NYT19981018.0091::30 NYT19981018.0091::48 1.0
NYT19981018.0091::1 NYT19981018.0091::49 1.0
NYT19981018.0091::4 NYT19981018.0091::49 1.0
NYT19981018.0091::5 NYT19981018.0091::49 1.0
NYT19981018.0091::9 NYT19981018.0091::49 1.0
NYT19981018.0091::12 NYT19981018.0091::49 1.0
NYT19981018.0091::19 NYT19981018.0091::49 1.0
NYT19981018.0091::21 NYT19981018.0091::49 1.0
NYT19981018.0091::22 NYT19981018.0091::49 1.0
NYT19981018.0091::32 NYT19981018.0091::49 1.0
NYT19981018.0091::40 NYT19981018.0091::49 1.0
NYT19981018.0091::48 NYT19981018.0091::49 1.0
NYT19981018.0091::49 NYT19981018.0091::50 1.0
NYT19981018.0091::49 NYT19981018.0091::50 1.0
NYT19981018.0091::0 NYT19981018.0091::50 1.0
NYT19981018.0091::29 NYT19981018.0091::50 1.0
